Player,From,To,Pos,Ht,Wt,Birth Date,Colleges,url,is_active,in_hof
Alan Williams,2016,2018,F-C,6-8,260,"January 28, 1993","University of California, Santa Barbara",/players/w/willial03.html,True,False
Alvin Williams,1998,2007,G,6-5,185,"August 6, 1974",Villanova University,/players/w/willial02.html,False,False
Art Williams,1968,1975,G,6-1,180,"September 29, 1939","California State Polytechnic University, Pomona",/players/w/williar01.html,False,False
Bernie Williams,1970,1974,G,6-3,175,"December 30, 1945",La Salle University,/players/w/willibe01.html,False,False
Bob Williams,1956,1957,F,6-6,230,"May 12, 1931",Florida Agricultural and Mechanical University,/players/w/willibo01.html,False,False
Brandon Williams,1998,2003,G,6-6,215,"February 27, 1975",Davidson College,/players/w/willibr01.html,False,False
Buck Williams,1982,1998,F-C,6-8,215,"March 8, 1960",University of Maryland,/players/w/willibu01.html,False,False
C.J. Williams,2018,2018,G,6-5,225,"February 6, 1990",North Carolina State University,/players/w/willicj01.html,True,False
Charles Williams,1968,1973,G,6-0,165,"September 5, 1943",Seattle University,/players/w/willich01.html,False,False
Chuck Williams,1971,1978,G,6-2,175,"June 6, 1946",University of Colorado,/players/w/willich02.html,False,False
Chuckie Williams,1977,1977,G,6-3,180,"December 31, 1953",Kansas State University,/players/w/willich03.html,False,False
Cliff Williams,1969,1969,G,6-3,180,"April 15, 1945",Bowling Green State University,/players/w/willicl01.html,False,False
Corey Williams,1993,1994,G,6-2,190,"April 24, 1970",Oklahoma State University,/players/w/willico01.html,False,False
Deron Williams,2006,2017,G,6-3,200,"June 26, 1984",University of Illinois at Urbana-Champaign,/players/w/willide01.html,False,False
Derrick Williams,2012,2018,F,6-8,240,"May 25, 1991",University of Arizona,/players/w/willide02.html,True,False
Duck Williams,1980,1980,G,6-2,180,"August 2, 1956",University of Notre Dame,/players/w/willidu01.html,False,False
Earl Williams,1975,1979,C-F,6-7,230,"March 24, 1951",Winston-Salem State University,/players/w/williea01.html,False,False
Elliot Williams,2012,2016,G,6-5,190,"June 20, 1989","Duke University, University of Memphis",/players/w/williel01.html,False,False
Eric Williams,1996,2007,F,6-8,220,"July 17, 1972",Providence College,/players/w/willier01.html,False,False
Fly Williams,1975,1975,G-F,6-5,200,"February 18, 1953",Austin Peay State University,/players/w/willifl01.html,False,False
Frank Williams,2003,2005,G,6-3,212,"February 25, 1980",University of Illinois at Urbana-Champaign,/players/w/willifr02.html,False,False
Freeman Williams,1979,1986,G-F,6-4,190,"May 15, 1956",Portland State University,/players/w/willifr01.html,False,False
Gene Williams,1970,1970,F,6-7,235,"April 1, 1947",Kansas State University,/players/w/willige01.html,False,False
Gus Williams,1976,1987,G,6-2,175,"October 10, 1953",University of Southern California,/players/w/willigu01.html,False,False
Guy Williams,1985,1986,F,6-9,200,"July 1, 1960","University of San Francisco, Washington State University",/players/w/willigu02.html,False,False
Hank Williams,1975,1975,F,6-5,210,"April 28, 1952",Jacksonville University,/players/w/williha01.html,False,False
Herb Williams,1982,1999,C-F,6-10,242,"February 16, 1958",Ohio State University,/players/w/willihe01.html,False,False
Hot Rod Williams,1987,1999,F-C,6-11,215,"August 9, 1962",Tulane University,/players/w/williho01.html,False,False
Jason Williams,1999,2011,G,6-1,190,"November 18, 1975","Marshall University, University of Florida",/players/w/willija02.html,False,False
Jawad Williams,2009,2011,F,6-9,218,"February 19, 1983",University of North Carolina,/players/w/willija04.html,False,False
Jay Williams,2003,2003,G,6-2,195,"September 10, 1981",Duke University,/players/w/willija03.html,False,False
Jayson Williams,1991,1999,F-C,6-9,240,"February 22, 1968",St. John's University,/players/w/willija01.html,False,False
Jerome Williams,1997,2005,F,6-9,206,"May 10, 1973",Georgetown University,/players/w/willije01.html,False,False
John Williams,1987,1995,F-C,6-8,235,"October 26, 1966",Louisiana State University,/players/w/willijo02.html,False,False
Jordan Williams,2012,2012,F,6-10,260,"October 11, 1990",University of Maryland,/players/w/willijo03.html,False,False
Justin Williams,2007,2008,F,6-10,225,"May 12, 1984",University of Wyoming,/players/w/williju01.html,False,False
Kenny Williams,1991,1994,F,6-9,205,"June 9, 1969",Barton County Community College,/players/w/willike03.html,False,False
Kevin Williams,1984,1989,G,6-2,175,"September 11, 1961",St. John's University,/players/w/willike01.html,False,False
Lorenzo Williams,1993,2000,F-C,6-9,200,"July 15, 1969",Stetson University,/players/w/willilo01.html,False,False
Lou Williams,2006,2018,G,6-1,175,"October 27, 1986",,/players/w/willilo02.html,True,False
Marcus Williams,2007,2010,G,6-3,205,"December 3, 1985",University of Connecticut,/players/w/willima03.html,False,False
Marcus Williams,2008,2009,F,6-7,205,"November 18, 1986",University of Arizona,/players/w/willima04.html,False,False
Marvin Williams,2006,2018,F,6-9,237,"June 19, 1986",University of North Carolina,/players/w/willima02.html,True,False
Matt Williams,2018,2018,G,6-5,210,"October 14, 1993",University of Central Florida,/players/w/willima05.html,True,False
Micheal Williams,1989,1999,G,6-2,175,"July 23, 1966",Baylor University,/players/w/willimi02.html,False,False
Mike Williams,1990,1990,F,6-8,255,"August 14, 1963","University of Cincinnati, Bradley University",/players/w/willimi03.html,False,False
Milt Williams,1971,1975,G,6-2,182,"November 22, 1945",Lincoln University of Missouri,/players/w/willimi01.html,False,False
Mo Williams,2004,2016,G,6-1,198,"December 19, 1982",University of Alabama,/players/w/willima01.html,False,False
Monty Williams,1995,2003,F,6-8,225,"October 8, 1971",University of Notre Dame,/players/w/willimo01.html,False,False
Nate Williams,1972,1979,F-G,6-5,215,"May 2, 1950",Utah State University,/players/w/willina01.html,False,False
Pete Williams,1986,1987,F,6-7,190,"March 10, 1965",University of Arizona,/players/w/willipe01.html,False,False
Ray Williams,1978,1987,G,6-3,188,"October 14, 1954",University of Minnesota,/players/w/willira01.html,False,False
Reggie Williams,1988,1997,F-G,6-7,190,"March 5, 1964",Georgetown University,/players/w/willire01.html,False,False
Reggie Williams,2010,2017,F,6-6,205,"September 14, 1986",Virginia Military Institute,/players/w/willire02.html,False,False
Rickey Williams,1983,1983,G,6-1,175,"March 12, 1957","University of New Mexico, California State University, Long Beach",/players/w/williri01.html,False,False
Rob Williams,1983,1984,G,6-2,175,"May 5, 1961",University of Houston,/players/w/williro02.html,False,False
Ron Williams,1969,1976,G,6-3,188,"September 24, 1944",West Virginia University,/players/w/williro01.html,False,False
Sam Williams,1969,1970,G,6-3,180,"January 22, 1945",University of Iowa,/players/w/willisa01.html,False,False
Sam Williams,1982,1985,F,6-8,210,"March 7, 1959",Arizona State University,/players/w/willisa02.html,False,False
Scott Williams,1991,2005,F-C,6-10,230,"March 21, 1968",University of North Carolina,/players/w/willisc01.html,False,False
Sean Williams,2008,2012,C-F,6-10,235,"September 13, 1986",Boston College,/players/w/willise01.html,False,False
Shammond Williams,1999,2007,G,6-1,201,"April 5, 1975",University of North Carolina,/players/w/willish01.html,False,False
Shawne Williams,2007,2015,F,6-9,225,"February 16, 1986",University of Memphis,/players/w/willish03.html,False,False
Shelden Williams,2007,2012,F,6-9,250,"October 21, 1983",Duke University,/players/w/willish02.html,False,False
Sly Williams,1980,1986,F-G,6-7,210,"January 26, 1958",University of Rhode Island,/players/w/willisl01.html,False,False
Terrence Williams,2010,2013,F,6-6,220,"June 28, 1987",University of Louisville,/players/w/willite01.html,False,False
Travis Williams,1998,1999,F,6-6,215,"May 27, 1969",South Carolina State University,/players/w/willitr01.html,False,False
Troy Williams,2017,2018,F,6-7,218,"December 30, 1994",Indiana University,/players/w/willitr02.html,True,False
Walt Williams,1993,2003,F-G,6-8,219,"April 16, 1970",University of Maryland,/players/w/williwa02.html,False,False
Ward Williams,1949,1949,F,6-4,195,"June 26, 1923",Indiana University,/players/w/williwa01.html,False,False
Willie Williams,1971,1971,F,6-7,200,"July 28, 1946",Florida State University,/players/w/williwi01.html,False,False
Corliss Williamson,1996,2007,F,6-7,245,"December 4, 1973",University of Arkansas,/players/w/willico02.html,False,False
John Williamson,1974,1981,G,6-2,185,"November 10, 1951",New Mexico State University,/players/w/willijo01.html,False,False
Vann Williford,1971,1971,F,6-6,195,"January 26, 1948",North Carolina State University,/players/w/williva01.html,False,False
Kevin Willis,1985,2007,F-C,7-0,220,"September 6, 1962",Michigan State University,/players/w/willike02.html,False,False
Bill Willoughby,1976,1984,F-C,6-8,205,"May 20, 1957",,/players/w/willobi01.html,False,False
Dedric Willoughby,2000,2000,G-F,6-3,180,"May 27, 1974","University of New Orleans, Iowa State University",/players/w/willode01.html,False,False
Bob Wilson,1952,1952,G,6-4,185,"March 8, 1926",West Virginia State University,/players/w/wilsobo01.html,False,False
Bobby Wilson,1968,1968,F,6-8,215,,University of Kansas,/players/w/wilsobo02.html,False,False
Bobby Wilson,1975,1978,G,6-3,175,"January 15, 1951",Wichita State University,/players/w/wilsobo03.html,False,False
Bubba Wilson,1980,1980,G,6-3,175,"August 7, 1955",Western Carolina University,/players/w/wilsobu01.html,False,False
D.J. Wilson,2018,2018,F,6-10,234,"February 19, 1996",University of Michigan,/players/w/wilsodj01.html,True,False
George Wilson,1965,1971,C,6-8,225,"May 9, 1942",University of Cincinnati,/players/w/wilsoge01.html,False,False
Isaiah Wilson,1972,1973,G,6-2,175,"May 31, 1948",University of Baltimore,/players/w/wilsois01.html,False,False
Jamil Wilson,2018,2018,F,6-7,230,"November 21, 1990","University of Oregon, Marquette University",/players/w/wilsoja02.html,True,False
Jasper Wilson,1969,1970,F,6-6,200,"July 12, 1947",Southern University and A&M College,/players/w/wilsoja01.html,False,False
Jim Wilson,1971,1971,G,5-10,175,,Cheyney University of Pennsylvania,/players/w/wilsoji01.html,False,False
Michael Wilson,1984,1987,G,6-4,175,"September 15, 1959",Marquette University,/players/w/wilsomi01.html,False,False
Nikita Wilson,1988,1988,F,6-8,200,"February 25, 1964",Louisiana State University,/players/w/wilsoni01.html,False,False
Othell Wilson,1985,1987,G,6-0,190,"October 26, 1961",University of Virginia,/players/w/wilsoot01.html,False,False
Rick Wilson,1979,1980,G,6-5,200,"February 7, 1956",University of Louisville,/players/w/wilsori01.html,False,False
Ricky Wilson,1988,1988,G,6-3,195,"July 16, 1964",George Mason University,/players/w/wilsori02.html,False,False
Stephen Wilson,1971,1972,G,6-5,185,"October 16, 1948",Hanover College,/players/w/wilsost01.html,False,False
Trevor Wilson,1991,1996,F,6-7,210,"March 16, 1968","University of California, Los Angeles",/players/w/wilsotr01.html,False,False
Kyle Wiltjer,2017,2017,F,6-10,240,"October 20, 1992",Gonzaga University,/players/w/wiltjky01.html,True,False
Kennard Winchester,1991,1993,G-F,6-5,210,"September 3, 1966","James Madison University, Averett University",/players/w/winchke01.html,False,False
Tony Windis,1960,1960,G,6-1,160,"January 27, 1933",University of Wyoming,/players/w/windito01.html,False,False
John Windsor,1964,1964,F,6-8,215,"April 3, 1940",Stanford University,/players/w/windsjo01.html,False,False
Lee Winfield,1970,1976,G,6-2,174,"February 4, 1947",University of North Texas,/players/w/winfile01.html,False,False
David Wingate,1987,2001,G-F,6-5,185,"December 15, 1963",Georgetown University,/players/w/wingada01.html,False,False
Dontonio Wingfield,1995,1998,F,6-8,256,"June 23, 1974",University of Cincinnati,/players/w/wingfdo01.html,False,False
Harthorne Wingo,1973,1976,F,6-6,210,"September 9, 1947",Friendship Junior College,/players/w/wingoha01.html,False,False
Marv Winkler,1971,1972,G,6-1,164,"February 18, 1948",University of Louisiana at Lafayette,/players/w/winklma01.html,False,False
Justise Winslow,2016,2018,F,6-7,225,"March 26, 1996",Duke University,/players/w/winslju01.html,True,False
Rickie Winslow,1988,1988,F,6-8,225,"July 26, 1964",University of Houston,/players/w/winslri01.html,False,False
Trevor Winter,1999,1999,C,7-0,275,"January 7, 1974",University of Minnesota,/players/w/wintetr01.html,False,False
Brian Winters,1975,1983,G-F,6-4,185,"March 1, 1952",University of South Carolina,/players/w/wintebr01.html,False,False
Voise Winters,1986,1986,F,6-8,200,"October 12, 1962",Bradley University,/players/w/wintevo01.html,False,False
Skip Wise,1976,1976,G,6-2,170,"July 25, 1955",Clemson University,/players/w/wisesk01.html,False,False
Willie Wise,1970,1978,F,6-5,210,"March 3, 1947",Drake University,/players/w/wisewi01.html,False,False
Jeff Withey,2014,2018,C,7-0,231,"March 7, 1990",University of Kansas,/players/w/witheje01.html,True,False
Luke Witte,1974,1976,C,7-0,235,"October 19, 1950",Ohio State University,/players/w/wittelu01.html,False,False
Greg Wittman,1970,1971,F,6-8,210,"May 10, 1947",Western Carolina University,/players/w/wittmgr01.html,False,False
Randy Wittman,1984,1992,G-F,6-6,210,"October 28, 1959",Indiana University,/players/w/wittmra01.html,False,False
Garry Witts,1982,1982,G-F,6-7,190,"July 3, 1959",College of the Holy Cross,/players/w/wittsga01.html,False,False
Dave Wohl,1972,1978,G,6-2,185,"November 2, 1949",University of Pennsylvania,/players/w/wohlda01.html,False,False
Joe Wolf,1988,1999,F-C,6-11,230,"December 17, 1964",University of North Carolina,/players/w/wolfjo01.html,False,False
Ruben Wolkowyski,2001,2003,F,6-10,270,"September 30, 1973",,/players/w/wolkoru01.html,False,False
Nate Wolters,2014,2018,G,6-4,190,"May 15, 1991",South Dakota State University,/players/w/woltena01.html,True,False
Al Wood,1982,1987,G-F,6-6,193,"June 2, 1958",University of North Carolina,/players/w/woodal01.html,False,False
Bob Wood,1950,1950,G,5-10,,"October 7, 1921",Northern Illinois University,/players/w/woodbo01.html,False,False
Christian Wood,2016,2017,F,6-11,220,"September 27, 1995","University of Nevada, Las Vegas",/players/w/woodch01.html,True,False
David Wood,1989,1997,F,6-9,227,"November 30, 1964","University of Nevada, Reno",/players/w/woodda01.html,False,False
Howard Wood,1982,1982,F,6-7,235,"May 20, 1959",University of Tennessee,/players/w/woodho01.html,False,False
Leon Wood,1985,1991,G,6-3,185,"March 25, 1962","University of Arizona, California State University, Fullerton",/players/w/woodle01.html,False,False
Loren Woods,2002,2008,F-C,7-1,245,"June 21, 1978","Wake Forest University, University of Arizona",/players/w/woodslo01.html,False,False
Qyntel Woods,2003,2006,F,6-8,221,"February 16, 1981",Northeast Mississippi Community College,/players/w/woodsqy01.html,False,False
Randy Woods,1993,1996,G,5-10,185,"September 23, 1970",La Salle University,/players/w/woodsra01.html,False,False
Tommy Woods,1968,1968,F,6-7,210,"June 10, 1943",East Tennessee State University,/players/w/woodsto01.html,False,False
Mike Woodson,1981,1991,G-F,6-5,195,"March 24, 1958",Indiana University,/players/w/woodsmi01.html,False,False
Bob Woollard,1970,1970,C,6-10,225,"July 27, 1940",Wake Forest University,/players/w/woollbo01.html,False,False
Orlando Woolridge,1982,1994,F,6-9,215,"December 16, 1959",University of Notre Dame,/players/w/woolror01.html,False,False
Haywoode Workman,1990,2000,G,6-2,180,"January 23, 1966","Winston-Salem State University, Oral Roberts University",/players/w/workmha01.html,False,False
Mark Workman,1953,1954,F-C,6-9,215,"March 10, 1930",West Virginia University,/players/w/workmma01.html,False,False
Tom Workman,1968,1971,F-C,6-7,218,"November 14, 1944",Seattle University,/players/w/workmto01.html,False,False
Metta World Peace,2000,2017,F,6-6,260,"November 13, 1979",St. John's University,/players/a/artesro01.html,False,False
Willie Worsley,1969,1969,G,5-9,175,"November 13, 1945",University of Texas at El Paso,/players/w/worslwi01.html,False,False
Sam Worthen,1981,1982,G,6-5,195,"January 17, 1958",Marquette University,/players/w/worthsa01.html,False,False
James Worthy*,1983,1994,F,6-9,225,"February 27, 1961",University of North Carolina,/players/w/worthja01.html,False,True
Antoine Wright,2006,2011,G-F,6-7,210,"February 6, 1984",Texas A&M University,/players/w/wrighan01.html,False,False
