Player,From,To,Pos,Ht,Wt,Birth Date,Colleges,url,is_active,in_hof,career_games,career_win_shares,peak_ws,aba_years,n_chips,nba_asg,leaderboard_points,hof_as_player,hof_pr
Paul Shirley,2003,2005,F-C,82,230,"December 23, 1977",Iowa State University,/players/s/shirlpa01.html,False,False,18,-0.2,0.019375,0,0,0,0,0,0.0
Gene Short,1976,1976,F,78,200,"August 7, 1953",Jackson State University,/players/s/shortge01.html,False,False,34,-0.1,0.06166666666666667,0,0,0,0,0,0.0
Purvis Short,1979,1990,F-G,79,210,"July 2, 1957",Jackson State University,/players/s/shortpu01.html,False,False,842,51.1,6.226187500000001,0,0,0,10,0,0.0
Dexter Shouse,1990,1990,G,74,200,"March 24, 1963",University of South Alabama,/players/s/shousde01.html,False,False,3,-0.1,-0.10537500000000001,0,0,0,0,0,0.0
Dick Shrider,1949,1949,G,74,190,"February 7, 1923",Ohio University,/players/s/shriddi01.html,False,False,4,0.0,0.0,0,0,0,0,0,0.0
Gene Shue,1955,1964,G,74,170,"December 18, 1931",University of Maryland,/players/s/shuege01.html,False,False,699,38.9,8.484083333333333,0,0,5,50,0,0.218
John Shumate,1976,1981,F-C,81,235,"April 6, 1952",University of Notre Dame,/players/s/shumajo01.html,False,False,318,24.5,7.705000000000001,0,0,0,0,0,0.0
Iman Shumpert,2012,2019,G,77,215,"June 26, 1990",Georgia Institute of Technology,/players/s/shumpim01.html,True,False,422,12.5,2.4154166666666668,0,1,0,0,0,0.0
Alexey Shved,2013,2015,G,78,190,"December 16, 1988",,/players/s/shvedal01.html,False,False,182,3.1,2.1571875,0,0,0,0,0,0.0
Pascal Siakam,2017,2019,F,81,230,"April 2, 1994",New Mexico State University,/players/s/siakapa01.html,True,False,186,11.9,5.626104166666667,0,0,0,0,0,0.0
Sam Sibert,1973,1973,F,79,215,"February 11, 1949",Kentucky State University,/players/s/sibersa01.html,False,False,5,-0.1,-0.056875,0,0,0,0,0,0.0
Mark Sibley,1974,1974,G,74,175,"November 13, 1950",Northwestern University,/players/s/siblema01.html,False,False,28,-0.2,-0.1679166666666667,0,0,0,0,0,0.0
Jerry Sichting,1981,1990,G,73,168,"November 29, 1956",Purdue University,/players/s/sichtje01.html,False,False,598,21.2,5.1500625,0,1,0,0,0,0.0
Donald Sidle,1969,1972,F-C,80,215,"June 21, 1946",University of Oklahoma,/players/s/sidledo01.html,False,False,314,23.1,,4,0,0,0,0,0.0
Larry Siegfried,1964,1972,F,75,190,"May 22, 1939",Ohio State University,/players/s/siegfla01.html,False,False,550,33.1,6.421520833333333,0,5,0,0,0,0.015
Ralph Siewert,1947,1947,C,85,230,"December 31, 1923",Dakota Wesleyan University,/players/s/siewera01.html,False,False,21,-0.3,-0.1,0,0,0,0,0,0.0
Jack Sikma,1978,1991,C-F,83,230,"November 14, 1955",Illinois Wesleyan University,/players/s/sikmaja01.html,False,False,1107,112.5,12.640645833333332,0,1,7,42,0,0.87
James Silas,1973,1982,G,73,180,"February 11, 1949",Stephen F. Austin State University,/players/s/silasja01.html,False,False,685,60.3,7.021250000000001,4,0,0,0,0,0.0
Paul Silas,1965,1980,F-C,79,220,"July 12, 1943",Creighton University,/players/s/silaspa01.html,False,False,1254,79.9,11.45375,0,3,2,17,0,0.127
Xavier Silas,2012,2018,G,77,205,"January 22, 1988","University of Colorado, Northern Illinois University",/players/s/silasxa01.html,True,False,4,-0.1,-0.036458333333333336,0,0,0,0,0,0.0
Garret Siler,2011,2011,C,83,305,"October 25, 1986",Augusta State University,/players/s/silerga01.html,False,False,21,0.1,0.11362499999999999,0,0,0,0,0,0.0
Mike Silliman,1971,1971,F,78,225,"May 5, 1944",United States Military Academy,/players/s/sillimi01.html,False,False,36,0.3,0.282125,0,0,0,0,0,0.0
Wayne Simien,2006,2007,F,81,255,"March 9, 1983",University of Kansas,/players/s/simiewa01.html,False,False,51,0.9,0.828,0,1,0,0,0,0.0
Ben Simmons,2018,2019,G-F,82,230,"July 20, 1996",Louisiana State University,/players/s/simmobe01.html,True,False,130,14.7,9.2205,0,0,0,22,0,0.0
Bobby Simmons,2002,2012,G-F,79,210,"June 2, 1980",DePaul University,/players/s/simmobo01.html,False,False,466,20.1,6.8225625,0,0,0,0,0,0.0
Cedric Simmons,2007,2009,F,81,235,"January 3, 1986",North Carolina State University,/players/s/simmoce01.html,False,False,75,0.1,0.278125,0,0,0,0,0,0.0
Connie Simmons,1947,1956,C-F,80,222,"March 15, 1925",,/players/s/simmoco01.html,False,False,598,29.0,6.1,0,1,0,0,0,0.0
Grant Simmons,1968,1969,G,75,190,"March 7, 1943",University of Nebraska,/players/s/simmogr01.html,False,False,95,5.1,,2,0,0,0,0,0.0
Johnny Simmons,1947,1947,G,73,184,"July 7, 1924",New York University,/players/s/simmojo01.html,False,False,60,1.7,1.7,0,0,0,0,0,0.0
Jonathon Simmons,2016,2019,G-F,78,195,"September 14, 1989",University of Houston,/players/s/simmojo02.html,True,False,241,5.5,2.0155625,0,0,0,0,0,0.0
Kobi Simmons,2018,2018,G,77,166,"July 4, 1997",University of Arizona,/players/s/simmoko01.html,True,False,32,-0.2,-0.17414583333333333,0,0,0,0,0,0.0
Lionel Simmons,1991,1997,F,79,210,"November 14, 1968",La Salle University,/players/s/simmoli01.html,False,False,454,16.9,4.2821875,0,0,0,0,0,0.0
Miles Simon,1999,1999,G,75,202,"November 21, 1975",University of Arizona,/players/s/simonmi01.html,False,False,5,-0.1,-0.11439583333333332,0,0,0,0,0,0.0
Walter Simon,1968,1974,F-G,78,200,"December 1, 1939",Benedict College,/players/s/simonwa01.html,False,False,541,27.6,,7,0,0,0,0,0.0
Anfernee Simons,2019,2019,G,76,185,"June 8, 1999",,/players/s/simonan01.html,True,False,10,-0.3,-0.3218125,0,0,0,0,0,0.0
Dickey Simpkins,1995,2002,F,81,248,"April 6, 1972",Providence College,/players/s/simpkdi01.html,False,False,327,4.7,2.8658333333333332,0,1,0,0,0,0.0
Ralph Simpson,1971,1980,G-F,77,200,"August 10, 1949",Michigan State University,/players/s/simpsra01.html,False,False,705,29.0,1.2310208333333332,6,0,0,0,0,0.0
Alvin Sims,1999,1999,G,76,235,"October 18, 1974",University of Louisville,/players/s/simsal01.html,False,False,4,-0.1,-0.07239583333333334,0,0,0,0,0,0.0
Bob Sims,1962,1968,G-F,77,220,"October 9, 1938",Pepperdine University,/players/s/simsbo01.html,False,False,67,0.4,0.42031250000000003,1,0,0,0,0,0.0
Courtney Sims,2008,2009,C,82,245,"October 21, 1983",University of Michigan,/players/s/simsco01.html,False,False,5,0.0,0.0018333333333333333,0,0,0,0,0,0.0
Doug Sims,1969,1969,F,79,195,"June 29, 1943",Kent State University,/players/s/simsdo01.html,False,False,4,0.0,-0.01325,0,0,0,0,0,0.0
Henry Sims,2013,2016,C,82,248,"March 27, 1990",Georgetown University,/players/s/simshe01.html,False,False,135,4.6,2.0963541666666665,0,0,0,0,0,0.0
Scott Sims,1978,1978,G,73,170,"April 18, 1955",University of Missouri,/players/s/simssc01.html,False,False,12,-0.2,-0.17416666666666666,0,0,0,0,0,0.0
Kyle Singler,2013,2018,F,80,228,"May 4, 1988",Duke University,/players/s/singlky01.html,True,False,356,10.0,4.381875,0,0,0,0,0,0.0
Sean Singletary,2009,2009,G,72,185,"September 6, 1985",University of Virginia,/players/s/singlse01.html,False,False,37,0.0,0.06608333333333333,0,0,0,0,0,0.0
Chris Singleton,2012,2014,F,80,230,"November 21, 1989",Florida State University,/players/s/singlch01.html,False,False,148,2.3,1.55025,0,0,0,0,0,0.0
James Singleton,2006,2012,F,80,216,"July 20, 1981",Murray State University,/players/s/singlja01.html,False,False,243,8.1,3.001916666666667,0,0,0,0,0,0.0
McKinley Singleton,1987,1987,G,77,175,"October 29, 1961",University of Alabama at Birmingham,/players/s/singlmc01.html,False,False,2,0.0,0.02729166666666667,0,0,0,0,0,0.0
Zeke Sinicola,1952,1954,G,70,165,"January 25, 1929",Niagara University,/players/s/sinicze01.html,False,False,12,-0.2,-0.07375,0,0,0,0,0,0.0
Charlie Sitton,1985,1985,F,80,210,"July 3, 1962",Oregon State University,/players/s/sittoch01.html,False,False,43,0.1,0.050666666666666665,0,0,0,0,0,0.0
Peyton Siva,2014,2014,G,72,185,"October 24, 1990",University of Louisville,/players/s/sivape01.html,False,False,24,-0.2,-0.14933333333333335,0,0,0,0,0,0.0
Scott Skiles,1987,1996,G,73,180,"March 5, 1964",Michigan State University,/players/s/skilesc01.html,False,False,600,30.4,8.036458333333334,0,0,0,12,0,0.001
Al Skinner,1975,1980,G,75,190,"June 16, 1952",University of Massachusetts Amherst,/players/s/skinnal01.html,False,False,337,13.2,3.2430000000000003,2,0,0,0,0,0.0
Brian Skinner,1999,2012,F,81,255,"May 19, 1976",Baylor University,/players/s/skinnbr01.html,False,False,608,15.8,4.143,0,0,0,0,0,0.0
Tal Skinner,1975,1976,F-G,77,195,"September 10, 1952",University of Maryland Eastern Shore,/players/s/skinnta01.html,False,False,145,3.4,1.8869999999999998,0,0,0,0,0,0.0
Whitey Skoog,1952,1957,G,71,180,"November 2, 1926",University of Minnesota,/players/s/skoogwh01.html,False,False,341,14.3,4.145041666666667,0,2,0,0,0,0.0
Jeff Slade,1963,1963,F,78,220,"March 1, 1941",Kenyon College,/players/s/sladeje01.html,False,False,3,0.0,-0.022083333333333333,0,0,0,0,0,0.0
Reggie Slater,1995,2003,F,79,215,"August 27, 1970",University of Wyoming,/players/s/slatere01.html,False,False,259,5.3,1.843625,0,0,0,0,0,0.0
Jim Slaughter,1952,1952,C,83,210,"May 13, 1928",University of South Carolina,/players/s/slaugji01.html,False,False,28,-0.1,-0.109375,0,0,0,0,0,0.0
Jose Slaughter,1983,1983,G,77,205,"September 9, 1960",University of Portland,/players/s/slaugjo01.html,False,False,63,-0.1,-0.07510416666666667,0,0,0,0,0,0.0
Tamar Slay,2003,2005,G,80,215,"April 2, 1980",Marshall University,/players/s/slayta01.html,False,False,66,-0.3,-0.022833333333333334,0,0,0,0,0,0.0
Donald Sloan,2012,2016,G,75,205,"January 15, 1988",Texas A&M University,/players/s/sloando01.html,True,False,218,4.0,1.9603125000000003,0,0,0,0,0,0.0
Jerry Sloan,1966,1976,G-F,77,195,"March 28, 1942",University of Evansville,/players/s/sloanje01.html,False,True,755,49.5,7.208125,0,0,2,11,0,0.003
Uros Slokar,2007,2007,F,82,238,"May 14, 1983",,/players/s/slokaur01.html,False,False,20,0.1,0.063,0,0,0,0,0,0.0
Tom Sluby,1985,1985,G,76,200,"February 18, 1962",University of Notre Dame,/players/s/slubyto01.html,False,False,31,0.2,0.16358333333333333,0,0,0,0,0,0.0
Keith Smart,1989,1989,G,73,175,"September 21, 1964",Indiana University,/players/s/smartke01.html,False,False,2,0.0,-0.04374999999999999,0,0,0,0,0,0.0
Marcus Smart,2015,2019,G,76,220,"March 6, 1994",Oklahoma State University,/players/s/smartma01.html,True,False,309,14.2,3.341625,0,0,0,4,0,0.0
Belus Smawley,1947,1952,G-F,73,195,"March 20, 1918",Appalachian State University,/players/s/smawlbe01.html,False,False,261,22.9,5.6,0,0,0,5,0,0.0
Jack Smiley,1949,1950,F-G,75,190,"December 22, 1922",University of Illinois at Urbana-Champaign,/players/s/smileja01.html,False,False,118,0.6,0.4,0,0,0,0,0,0.0
Adrian Smith,1962,1972,G,73,180,"October 5, 1936",University of Kentucky,/players/s/smithad01.html,False,False,772,33.2,6.061875,1,0,1,1,0,0.001
Al Smith,1972,1976,G,73,185,"January 15, 1947",Bradley University,/players/s/smithal01.html,False,False,337,11.1,,5,0,0,0,0,0.0
Bill Smith,1962,1962,G-F,77,190,"April 26, 1939",Saint Peter's College,/players/s/smithbi01.html,False,False,9,-0.2,-0.17464583333333336,0,0,0,0,0,0.0
Bingo Smith,1970,1980,F-G,77,195,"February 26, 1946",University of Tulsa,/players/s/smithbi02.html,False,False,865,33.3,6.150666666666667,0,0,0,0,0,0.0
Bobby Smith,1960,1962,G,76,190,"August 20, 1937",West Virginia University,/players/s/smithbo01.html,False,False,13,-0.3,-0.021583333333333333,0,0,0,0,0,0.0
Charles Smith,1989,1997,F-C,82,230,"July 16, 1965",University of Pittsburgh,/players/s/smithch01.html,False,False,564,40.9,9.391250000000001,0,0,0,0,0,0.0
Charles Smith,1990,1996,G,73,160,"November 29, 1967",Georgetown University,/players/s/smithch02.html,False,False,73,0.9,1.1028749999999998,0,0,0,0,0,0.0
Charles Smith,1998,2006,G,76,194,"August 22, 1975",University of New Mexico,/players/s/smithch04.html,False,False,142,1.5,2.0205208333333338,0,0,0,0,0,0.0
Chris Smith,1993,1995,G,75,190,"May 17, 1970",University of Connecticut,/players/s/smithch03.html,False,False,224,3.2,1.2518333333333334,0,0,0,0,0,0.0
Chris Smith,2014,2014,G,74,200,"October 13, 1987","Manhattan College, University of Louisville",/players/s/smithch05.html,False,False,2,0.0,-0.0008333333333333334,0,0,0,0,0,0.0
Clinton Smith,1987,1991,F,78,210,"January 19, 1964","Ohio State University, Cleveland State University",/players/s/smithcl01.html,False,False,46,0.3,0.22733333333333336,0,0,0,0,0,0.0
Craig Smith,2007,2012,F,79,250,"November 10, 1983",Boston College,/players/s/smithcr01.html,False,False,403,16.0,3.8745208333333334,0,0,0,0,0,0.0
Deb Smith,1947,1947,F,75,180,"January 7, 1920",University of Utah,/players/s/smithde01.html,False,False,48,0.7,0.7,0,0,0,0,0,0.0
Dennis Smith,2018,2019,G,75,195,"November 25, 1997",North Carolina State University,/players/s/smithde03.html,True,False,99,-0.4,0.30068750000000005,0,0,0,0,0,0.0
Derek Smith,1983,1991,G-F,78,205,"November 1, 1961",University of Louisville,/players/s/smithde02.html,False,False,408,18.3,7.998291666666667,0,0,0,0,0,0.0
Don Smith,1949,1949,G-F,74,190,"July 27, 1920",University of Minnesota,/players/s/smithdo01.html,False,False,8,-0.1,-0.1,0,0,0,0,0,0.0
Don Smith,1975,1975,G,72,160,"October 10, 1951",University of Dayton,/players/s/smithdo02.html,False,False,54,0.0,0.044833333333333336,0,0,0,0,0,0.0
Donta Smith,2005,2006,G-F,79,215,"November 27, 1983",Southeastern Illinois College,/players/s/smithdo04.html,False,False,61,0.5,0.27516666666666667,0,0,0,0,0,0.0
Doug Smith,1992,1996,F,82,220,"September 17, 1969",University of Missouri,/players/s/smithdo03.html,False,False,296,3.0,2.3155,0,0,0,0,0,0.0
Ed Smith,1954,1954,F,78,180,"July 5, 1929",Harvard University,/players/s/smithed01.html,False,False,12,-0.3,-0.27781249999999996,0,0,0,0,0,0.0
Elmore Smith,1972,1979,C,84,250,"May 9, 1949",Kentucky State University,/players/s/smithel01.html,False,False,562,34.7,8.719604166666667,0,0,0,42,0,0.0
Garfield Smith,1971,1973,C-F,81,235,"November 18, 1945",Eastern Kentucky University,/players/s/smithga01.html,False,False,134,0.7,-0.10608333333333332,1,0,0,0,0,0.0
Greg Smith,1969,1976,F,77,195,"January 28, 1947",Western Kentucky University,/players/s/smithgr01.html,False,False,524,22.2,6.778166666666667,0,1,0,0,0,0.001
Greg Smith,2012,2016,C,82,250,"January 8, 1991","California State University, Fresno",/players/s/smithgr02.html,False,False,149,5.5,3.9774999999999996,0,0,0,0,0,0.0
Ish Smith,2011,2019,G,72,175,"July 5, 1988",Wake Forest University,/players/s/smithis01.html,True,False,511,9.6,4.341375,0,0,0,0,0,0.0
J.R. Smith,2005,2019,G-F,78,225,"September 9, 1985",,/players/s/smithjr01.html,True,False,971,46.3,6.695,0,1,0,0,0,0.0
Jabari Smith,2001,2005,C,83,250,"February 12, 1977",Louisiana State University,/players/s/smithja01.html,False,False,108,1.3,0.6749999999999999,0,0,0,0,0,0.0
Jason Smith,2008,2019,F-C,84,240,"March 2, 1986",Colorado State University,/players/s/smithja02.html,True,False,614,14.1,2.29175,0,0,0,0,0,0.0
Jerry Smith,2012,2012,G,74,190,"September 26, 1987",University of Louisville,/players/s/smithje01.html,False,False,5,0.0,-0.0067083333333333335,0,0,0,0,0,0.0
Jim Smith,1982,1983,F,81,225,"April 12, 1958",Ohio State University,/players/s/smithji01.html,False,False,76,0.7,0.60775,0,0,0,0,0,0.0
Joe Smith,1996,2011,F,82,225,"July 26, 1975",University of Maryland,/players/s/smithjo02.html,False,False,1030,60.3,6.8174166666666665,0,0,0,0,0,0.0
John Smith,1969,1970,C,84,235,"May 24, 1944",University of Southern Colorado,/players/s/smithjo01.html,False,False,147,0.2,,2,0,0,0,0,0.0
Josh Smith,2005,2018,F,81,225,"December 5, 1985",,/players/s/smithjo03.html,False,False,894,51.0,9.2709375,0,0,0,45,0,0.001
Keith Smith,1987,1987,G,75,180,"March 9, 1964",Loyola Marymount University,/players/s/smithke03.html,False,False,42,0.0,-0.0288125,0,0,0,0,0,0.0
Ken Smith,1976,1976,F,79,185,"July 12, 1953",University of Tulsa,/players/s/smithke02.html,False,False,19,0.2,,1,0,0,0,0,0.0
Kenny Smith,1988,1997,G,75,170,"March 8, 1965",University of North Carolina,/players/s/smithke01.html,False,False,737,46.8,9.052895833333332,0,2,0,7,0,0.005
LaBradford Smith,1992,1994,G,75,200,"April 3, 1969",University of Louisville,/players/s/smithla02.html,False,False,183,1.5,0.773,0,0,0,0,0,0.0
Larry Smith,1981,1993,F-C,80,215,"January 18, 1958",Alcorn State University,/players/s/smithla01.html,False,False,883,46.0,6.069041666666667,0,0,0,24,0,0.0
Leon Smith,2002,2004,C,82,235,"November 2, 1980",,/players/s/smithle01.html,False,False,15,0.2,0.22708333333333333,0,0,0,0,0,0.0
Michael Smith,1990,1995,F,82,225,"May 19, 1965",Brigham Young University,/players/s/smithmi01.html,False,False,141,1.4,0.7104166666666667,0,0,0,0,0,0.0
Michael Smith,1995,2001,F,80,230,"March 28, 1972",Providence College,/players/s/smithmi02.html,False,False,449,23.4,5.36775,0,0,0,0,0,0.0
Mike Smith,2001,2001,F,80,195,"April 15, 1976",University of Louisiana at Monroe,/players/s/smithmi03.html,False,False,17,-0.1,-0.12375000000000001,0,0,0,0,0,0.0
Nolan Smith,2012,2013,G,74,185,"July 25, 1988",Duke University,/players/s/smithno01.html,False,False,84,-0.8,-0.32685416666666667,0,0,0,0,0,0.0
Otis Smith,1987,1992,G-F,77,210,"January 30, 1964",Jacksonville University,/players/s/smithot01.html,False,False,375,12.3,3.5820624999999997,0,0,0,0,0,0.0
Pete Smith,1973,1973,F,78,205,,Valdosta State University,/players/s/smithpe01.html,False,False,5,-0.2,,1,0,0,0,0,0.0
Phil Smith,1975,1983,G,76,185,"April 22, 1952",University of San Francisco,/players/s/smithph01.html,False,False,659,41.1,9.3681875,0,1,2,0,0,0.013999999999999999
Randy Smith,1972,1983,G-F,75,180,"December 12, 1948",State University of New York College at Buffalo,/players/s/smithra01.html,False,False,976,60.1,9.435020833333333,0,0,2,79,0,0.026000000000000002
Reggie Smith,1993,1994,C,82,240,"August 21, 1970",Texas Christian University,/players/s/smithre01.html,False,False,66,0.4,0.4476666666666667,0,0,0,0,0,0.0
Robert Smith,1978,1985,G,71,165,"March 10, 1955","University of Nevada, Las Vegas",/players/s/smithro01.html,False,False,229,5.6,2.9271875,0,0,0,0,0,0.0
Russ Smith,2015,2016,G,72,165,"April 19, 1991",University of Louisville,/players/s/smithru01.html,False,False,27,-0.2,0.1605,0,0,0,0,0,0.0
Sam Smith,1968,1971,F,79,230,"January 27, 1944",Kentucky Wesleyan College,/players/s/smithsa01.html,False,False,255,9.6,,4,0,0,0,0,0.0
Sam Smith,1979,1980,G,76,200,"January 8, 1955","University of Nevada, Las Vegas",/players/s/smithsa02.html,False,False,46,1.1,0.8163333333333332,0,0,0,0,0,0.0
Steve Smith,1992,2005,G,79,200,"March 31, 1969",Michigan State University,/players/s/smithst01.html,False,False,942,83.7,10.419875,0,1,1,0,0,0.005
Steven Smith,2007,2007,F,80,235,"April 12, 1983",La Salle University,/players/s/smithst03.html,False,False,8,-0.1,-0.08983333333333333,0,0,0,0,0,0.0
Stevin Smith,1997,1997,G,74,208,"January 24, 1972",Arizona State University,/players/s/smithst02.html,False,False,8,-0.1,-0.08999999999999998,0,0,0,0,0,0.0
Theron Smith,2004,2005,F,80,225,"October 3, 1980",Ball State University,/players/s/smithth01.html,False,False,53,-0.4,0.07045833333333333,0,0,0,0,0,0.0
Tony Smith,1991,2001,G,75,185,"June 14, 1968",Marquette University,/players/s/smithto02.html,False,False,457,6.7,1.6843750000000002,0,0,0,0,0,0.0
William Smith,1972,1973,C,84,220,"February 14, 1949",Syracuse University,/players/s/smithwi01.html,False,False,30,0.1,0.17827083333333335,0,0,0,0,0,0.0
Willie Smith,1977,1980,G,74,170,"October 26, 1953",University of Missouri,/players/s/smithwi02.html,False,False,78,1.3,1.0291041666666667,0,0,0,0,0,0.0
Rik Smits,1989,2000,C,88,250,"August 23, 1966",Marist College,/players/s/smitsri01.html,False,False,867,56.6,7.791687499999999,0,0,1,3,0,0.0
Mike Smrek,1986,1992,C,84,250,"August 31, 1962",Canisius College,/players/s/smrekmi01.html,False,False,194,0.7,0.41222916666666665,0,2,0,0,0,0.0
Joe Smyth,1954,1954,F,75,215,"May 22, 1929",Niagara University,/players/s/smythjo01.html,False,False,40,0.1,0.061875000000000006,0,0,0,0,0,0.0
Tony Snell,2014,2019,G-F,79,213,"November 10, 1991",University of New Mexico,/players/s/snellto01.html,True,False,415,12.4,3.4553333333333334,0,0,0,0,0,0.0
Eric Snow,1996,2008,G,75,190,"April 24, 1973",Michigan State University,/players/s/snower01.html,False,False,846,43.4,8.4175,0,0,0,14,0,0.001
